r,K,H,t_year,A,P2025
0.425,1460.214736469902,0.375,45,5.29,937.5002935089813
0.425,1460.214736469902,0.3958333333333333,45,5.29,602.4524566340541
0.425,1460.214736469902,0.41666666666666663,45,5.29,314.98926751161054
0.425,1460.214736469902,0.4375,45,5.29,141.98568481891576
0.425,1460.214736469902,0.4583333333333333,45,5.29,59.09854085339691
0.425,1460.214736469902,0.47916666666666663,45,5.29,23.72757082723552
0.425,1460.214736469902,0.5,45,5.29,9.3846269072105
0.425,1520.3971225716982,0,45,5.29,1520.3970828039744
0.425,1520.3971225716982,0.020833333333333332,45,5.29,1520.3970210212622
0.425,1520.3971225716982,0.041666666666666664,45,5.29,1520.3968632536023
0.425,1520.3971225716982,0.0625,45,5.29,1520.3964603799175
0.425,1520.3971225716982,0.08333333333333333,45,5.29,1520.395431606892
0.425,1520.3971225716982,0.10416666666666666,45,5.29,1520.3928045492564
0.425,1520.3971225716982,0.125,45,5.29,1520.3860961637627
0.425,1520.3971225716982,0.14583333333333331,45,5.29,1520.3689659698782
0.425,1520.3971225716982,0.16666666666666666,45,5.29,1520.3252242387239
0.425,1520.3971225716982,0.1875,45,5.29,1520.2135372342052
0.425,1520.3971225716982,0.20833333333333331,45,5.29,1519.9284089167415
0.425,1520.3971225716982,0.22916666666666666,45,5.29,1519.2007933010411
0.425,1520.3971225716982,0.25,45,5.29,1517.3459186920868
0.425,1520.3971225716982,0.2708333333333333,45,5.29,1512.6298175367378
0.425,1520.3971225716982,0.29166666666666663,45,5.29,1500.7187987303275
0.425,1520.3971225716982,0.3125,45,5.29,1471.1372757310357
0.425,1520.3971225716982,0.3333333333333333,45,5.29,1400.6359083781274
0.425,1520.3971225716982,0.35416666666666663,45,5.29,1247.9206634504542
0.425,1520.3971225716982,0.375,45,5.29,976.1391342392862
0.425,1520.3971225716982,0.3958333333333333,45,5.29,627.282384347822
0.425,1520.3971225716982,0.41666666666666663,45,5.29,327.97147159560313
0.425,1520.3971225716982,0.4375,45,5.29,147.8375893993049
0.425,1520.3971225716982,0.4583333333333333,45,5.29,61.53427247208354
0.425,1520.3971225716982,0.47916666666666663,45,5.29,24.70549673985477
0.425,1520.3971225716982,0.5,45,5.29,9.77141196412373
0.44999999999999996,76.0198561285849,0,45,5.29,76.0198554830504
0.44999999999999996,76.0198561285849,0.020833333333333332,45,5.29,76.01985448015486
0.44999999999999996,76.0198561285849,0.041666666666666664,45,5.29,76.01985191917144
0.44999999999999996,76.0198561285849,0.0625,45,5.29,76.01984537947197
0.44999999999999996,76.0198561285849,0.08333333333333333,45,5.29,76.01982867976946
0.44999999999999996,76.0198561285849,0.10416666666666666,45,5.29,76.01978603561847
0.44999999999999996,76.0198561285849,0.125,45,5.29,76.01967714018114
0.44999999999999996,76.0198561285849,0.14583333333333331,45,5.29,76.0193990673558
0.44999999999999996,76.0198561285849,0.16666666666666666,45,5.29,76.01868899275057
0.44999999999999996,76.0198561285849,0.1875,45,5.29,76.01687581390962
0.44999999999999996,76.0198561285849,0.20833333333333331,45,5.29,76.01224609195732
0.44999999999999996,76.0198561285849,0.22916666666666666,45,5.29,76.000426241081
0.44999999999999996,76.0198561285849,0.25,45,5.29,75.97025986643516
0.44999999999999996,76.0198561285849,0.2708333333333333,45,5.29,75.89333587483914
0.44999999999999996,76.0198561285849,0.29166666666666663,45,5.29,75.69760856092759
0.44999999999999996,76.0198561285849,0.3125,45,5.29,75.20235193619307
0.44999999999999996,76.0198561285849,0.3333333333333333,45,5.29,73.96659001622068
0.44999999999999996,76.0198561285849,0.35416666666666663,45,5.29,70.98781126107625
0.44999999999999996,76.0198561285849,0.375,45,5.29,64.36830219604012
0.44999999999999996,76.0198561285849,0.3958333333333333,45,5.29,51.98880727331264
0.44999999999999996,76.0198561285849,0.41666666666666663,45,5.29,34.865759224199735
0.44999999999999996,76.0198561285849,0.4375,45,5.29,18.937965568245907
0.44999999999999996,76.0198561285849,0.4583333333333333,45,5.29,8.741024510524722
0.44999999999999996,76.0198561285849,0.47916666666666663,45,5.29,3.6805051395352697
0.44999999999999996,76.0198561285849,0.5,45,5.29,1.485049308451865
0.44999999999999996,136.2022422303813,0,45,5.29,136.20224107379866
0.44999999999999996,136.2022422303813,0.020833333333333332,45,5.29,136.20223927694414
0.44999999999999996,136.2022422303813,0.041666666666666664,45,5.29,136.20223468851552
0.44999999999999996,136.2022422303813,0.0625,45,5.29,136.20222297155397
0.44999999999999996,136.2022422303813,0.08333333333333333,45,5.29,136.20219305125363
0.44999999999999996,136.2022422303813,0.10416666666666666,45,5.29,136.20211664714975
0.44999999999999996,136.2022422303813,0.125,45,5.29,136.20192154282455
0.44999999999999996,136.2022422303813,0.14583333333333331,45,5.29,136.2014233290125
0.44999999999999996,136.2022422303813,0.16666666666666666,45,5.29,136.20015111201144
0.44999999999999996,136.2022422303813,0.1875,45,5.29,136.1969024999214
0.44999999999999996,136.2022422303813,0.20833333333333331,45,5.29,136.18860758142355
0.44999999999999996,136.2022422303813,0.22916666666666666,45,5.29,136.16743034860346
0.44999999999999996,136.2022422303813,0.25,45,5.29,136.11338226069634
0.44999999999999996,136.2022422303813,0.2708333333333333,45,5.29,135.9755601090868
0.44999999999999996,136.2022422303813,0.29166666666666663,45,5.29,135.62488200499527
0.44999999999999996,136.2022422303813,0.3125,45,5.29,134.7375472190126
0.44999999999999996,136.2022422303813,0.3333333333333333,45,5.29,132.52347377906207
0.44999999999999996,136.2022422303813,0.35416666666666663,45,5.29,127.18649517609497
0.44999999999999996,136.2022422303813,0.375,45,5.29,115.3265414345719
0.44999999999999996,136.2022422303813,0.3958333333333333,45,5.29,93.14661303135182
0.44999999999999996,136.2022422303813,0.41666666666666663,45,5.29,62.46781861002452
0.44999999999999996,136.2022422303813,0.4375,45,5.29,33.930521643107255
0.44999999999999996,136.2022422303813,0.4583333333333333,45,5.29,15.661002248023463
0.44999999999999996,136.2022422303813,0.47916666666666663,45,5.29,6.5942383750006925
0.44999999999999996,136.2022422303813,0.5,45,5.29,2.660713344309592
0.44999999999999996,196.38462833217767,0,45,5.29,196.3846266645469
0.44999999999999996,196.38462833217767,0.020833333333333332,45,5.29,196.3846240737334
0.44999999999999996,196.38462833217767,0.041666666666666664,45,5.29,196.38461745785955
0.44999999999999996,196.38462833217767,0.0625,45,5.29,196.3846005636359
0.44999999999999996,196.38462833217767,0.08333333333333333,45,5.29,196.38455742273777
0.44999999999999996,196.38462833217767,0.10416666666666666,45,5.29,196.38444725868104
0.44999999999999996,196.38462833217767,0.125,45,5.29,196.38416594546794
0.44999999999999996,196.38462833217767,0.14583333333333331,45,5.29,196.38344759066916
0.44999999999999996,196.38462833217767,0.16666666666666666,45,5.29,196.38161323127227
0.44999999999999996,196.38462833217767,0.1875,45,5.29,196.3769291859332
0.44999999999999996,196.38462833217767,0.20833333333333331,45,5.29,196.36496907088974
0.44999999999999996,196.38462833217767,0.22916666666666666,45,5.29,196.3344344561259
0.44999999999999996,196.38462833217767,0.25,45,5.29,196.25650465495747
0.44999999999999996,196.38462833217767,0.2708333333333333,45,5.29,196.05778434333445
0.44999999999999996,196.38462833217767,0.29166666666666663,45,5.29,195.55215544906292
0.44999999999999996,196.38462833217767,0.3125,45,5.29,194.27274250183208
0.44999999999999996,196.38462833217767,0.3333333333333333,45,5.29,191.08035754190342
0.44999999999999996,196.38462833217767,0.35416666666666663,45,5.29,183.38517909111366
0.44999999999999996,196.38462833217767,0.375,45,5.29,166.28478067310363
0.44999999999999996,196.38462833217767,0.3958333333333333,45,5.29,134.30441878939098
0.44999999999999996,196.38462833217767,0.41666666666666663,45,5.29,90.06987799584931
0.44999999999999996,196.38462833217767,0.4375,45,5.29,48.923077717968596
0.44999999999999996,196.38462833217767,0.4583333333333333,45,5.29,22.5809799855222
0.44999999999999996,196.38462833217767,0.47916666666666663,45,5.29,9.507971610466114
0.44999999999999996,196.38462833217767,0.5,45,5.29,3.8363773801673178
0.44999999999999996,256.56701443397407,0,45,5.29,256.56701225529514
0.44999999999999996,256.56701443397407,0.020833333333333332,45,5.29,256.56700887052267
0.44999999999999996,256.56701443397407,0.041666666666666664,45,5.29,256.5670002272036
0.44999999999999996,256.56701443397407,0.0625,45,5.29,256.5669781557179
0.44999999999999996,256.56701443397407,0.08333333333333333,45,5.29,256.56692179422197
0.44999999999999996,256.56701443397407,0.10416666666666666,45,5.29,256.5667778702123
0.44999999999999996,256.56701443397407,0.125,45,5.29,256.56641034811133
0.44999999999999996,256.56701443397407,0.14583333333333331,45,5.29,256.56547185232586
0.44999999999999996,256.56701443397407,0.16666666666666666,45,5.29,256.56307535053315
0.44999999999999996,256.56701443397407,0.1875,45,5.29,256.556955871945
0.44999999999999996,256.56701443397407,0.20833333333333331,45,5.29,256.54133056035596
0.44999999999999996,256.56701443397407,0.22916666666666666,45,5.29,256.5014385636484
0.44999999999999996,256.56701443397407,0.25,45,5.29,256.3996270492187
0.44999999999999996,256.56701443397407,0.2708333333333333,45,5.29,256.14000857758214
0.44999999999999996,256.56701443397407,0.29166666666666663,45,5.29,255.4794288931306
0.44999999999999996,256.56701443397407,0.3125,45,5.29,253.8079377846516
0.44999999999999996,256.56701443397407,0.3333333333333333,45,5.29,249.6372413047448
0.44999999999999996,256.56701443397407,0.35416666666666663,45,5.29,239.58386300613236
0.44999999999999996,256.56701443397407,0.375,45,5.29,217.2430199116354
0.44999999999999996,256.56701443397407,0.3958333333333333,45,5.29,175.46222454743017
0.44999999999999996,256.56701443397407,0.41666666666666663,45,5.29,117.6719373816741
0.44999999999999996,256.56701443397407,0.4375,45,5.29,63.915633792829944
0.44999999999999996,256.56701443397407,0.4583333333333333,45,5.29,29.500957723020942
0.44999999999999996,256.56701443397407,0.47916666666666663,45,5.29,12.421704845931536
0.44999999999999996,256.56701443397407,0.5,45,5.29,5.012041416025045
0.44999999999999996,316.74940053577046,0,45,5.29,316.7493978460434
0.44999999999999996,316.74940053577046,0.020833333333333332,45,5.29,316.74939366731195
0.44999999999999996,316.74940053577046,0.041666666666666664,45,5.29,316.7493829965477
0.44999999999999996,316.74940053577046,0.0625,45,5.29,316.7493557477999
0.44999999999999996,316.74940053577046,0.08333333333333333,45,5.29,316.7492861657061
0.44999999999999996,316.74940053577046,0.10416666666666666,45,5.29,316.74910848174363
0.44999999999999996,316.74940053577046,0.125,45,5.29,316.7486547507548
0.44999999999999996,316.74940053577046,0.14583333333333331,45,5.29,316.74749611398255
0.44999999999999996,316.74940053577046,0.16666666666666666,45,5.29,316.744537469794
0.44999999999999996,316.74940053577046,0.1875,45,5.29,316.73698255795676
0.44999999999999996,316.74940053577046,0.20833333333333331,45,5.29,316.7176920498222
0.44999999999999996,316.74940053577046,0.22916666666666666,45,5.29,316.66844267117085
0.44999999999999996,316.74940053577046,0.25,45,5.29,316.5427494434798
0.44999999999999996,316.74940053577046,0.2708333333333333,45,5.29,316.22223281182977
0.44999999999999996,316.74940053577046,0.29166666666666663,45,5.29,315.4067023371983
0.44999999999999996,316.74940053577046,0.3125,45,5.29,313.3431330674712
0.44999999999999996,316.74940053577046,0.3333333333333333,45,5.29,308.1941250675862
0.44999999999999996,316.74940053577046,0.35416666666666663,45,5.29,295.78254692115104
0.44999999999999996,316.74940053577046,0.375,45,5.29,268.2012591501672
0.44999999999999996,316.74940053577046,0.3958333333333333,45,5.29,216.62003030546933
0.44999999999999996,316.74940053577046,0.41666666666666663,45,5.29,145.2739967674989
0.44999999999999996,316.74940053577046,0.4375,45,5.29,78.90818986769129
0.44999999999999996,316.74940053577046,0.4583333333333333,45,5.29,36.42093546051968
0.44999999999999996,316.74940053577046,0.47916666666666663,45,5.29,15.335438081396958
0.44999999999999996,316.74940053577046,0.5,45,5.29,6.187705451882771
0.44999999999999996,376.9317866375668,0,45,5.29,376.9317834367916
0.44999999999999996,376.9317866375668,0.020833333333333332,45,5.29,376.93177846410117
0.44999999999999996,376.9317866375668,0.041666666666666664,45,5.29,376.9317657658917
0.44999999999999996,376.9317866375668,0.0625,45,5.29,376.9317333398818
0.44999999999999996,376.9317866375668,0.08333333333333333,45,5.29,376.93165053719025
0.44999999999999996,376.9317866375668,0.10416666666666666,45,5.29,376.9314390932749
0.44999999999999996,376.9317866375668,0.125,45,5.29,376.9308991533981
0.44999999999999996,376.9317866375668,0.14583333333333331,45,5.29,376.9295203756392
0.44999999999999996,376.9317866375668,0.16666666666666666,45,5.29,376.92599958905487
0.44999999999999996,376.9317866375668,0.1875,45,5.29,376.91700924396855
0.44999999999999996,376.9317866375668,0.20833333333333331,45,5.29,376.89405353928834
0.44999999999999996,376.9317866375668,0.22916666666666666,45,5.29,376.83544677869327
0.44999999999999996,376.9317866375668,0.25,45,5.29,376.68587183774093
0.44999999999999996,376.9317866375668,0.2708333333333333,45,5.29,376.3044570460774
0.44999999999999996,376.9317866375668,0.29166666666666663,45,5.29,375.3339757812659
0.44999999999999996,376.9317866375668,0.3125,45,5.29,372.87832835029064
0.44999999999999996,376.9317866375668,0.3333333333333333,45,5.29,366.7510088304275
0.44999999999999996,376.9317866375668,0.35416666666666663,45,5.29,351.98123083616974
0.44999999999999996,376.9317866375668,0.375,45,5.29,319.1594983886989
0.44999999999999996,376.9317866375668,0.3958333333333333,45,5.29,257.77783606350846
0.44999999999999996,376.9317866375668,0.41666666666666663,45,5.29,172.87605615332365
0.44999999999999996,376.9317866375668,0.4375,45,5.29,93.90074594255263
0.44999999999999996,376.9317866375668,0.4583333333333333,45,5.29,43.34091319801841
0.44999999999999996,376.9317866375668,0.47916666666666663,45,5.29,18.24917131686238
0.44999999999999996,376.9317866375668,0.5,45,5.29,7.3633694877404965
0.44999999999999996,437.1141727393632,0,45,5.29,437.11416902753984
0.44999999999999996,437.1141727393632,0.020833333333333332,45,5.29,437.1141632608904
0.44999999999999996,437.1141727393632,0.041666666666666664,45,5.29,437.11414853523576
0.44999999999999996,437.1141727393632,0.0625,45,5.29,437.1141109319638
0.44999999999999996,437.1141727393632,0.08333333333333333,45,5.29,437.1140149086744
0.44999999999999996,437.1141727393632,0.10416666666666666,45,5.29,437.11376970480615
0.44999999999999996,437.1141727393632,0.125,45,5.29,437.11314355604156
0.44999999999999996,437.1141727393632,0.14583333333333331,45,5.29,437.1115446372959
0.44999999999999996,437.1141727393632,0.16666666666666666,45,5.29,437.1074617083157
0.44999999999999996,437.1141727393632,0.1875,45,5.29,437.09703592998034
0.44999999999999996,437.1141727393632,0.20833333333333331,45,5.29,437.07041502875455
0.44999999999999996,437.1141727393632,0.22916666666666666,45,5.29,437.00245088621574
0.44999999999999996,437.1141727393632,0.25,45,5.29,436.8289942320021
0.44999999999999996,437.1141727393632,0.2708333333333333,45,5.29,436.38668128032504
0.44999999999999996,437.1141727393632,0.29166666666666663,45,5.29,435.2612492253336
0.44999999999999996,437.1141727393632,0.3125,45,5.29,432.4135236331102
0.44999999999999996,437.1141727393632,0.3333333333333333,45,5.29,425.3078925932689
0.44999999999999996,437.1141727393632,0.35416666666666663,45,5.29,408.17991475118845
0.44999999999999996,437.1141727393632,0.375,45,5.29,370.11773762723067
0.44999999999999996,437.1141727393632,0.3958333333333333,45,5.29,298.9356418215477
0.44999999999999996,437.1141727393632,0.41666666666666663,45,5.29,200.47811553914846
0.44999999999999996,437.1141727393632,0.4375,45,5.29,108.89330201741397
0.44999999999999996,437.1141727393632,0.4583333333333333,45,5.29,50.26089093551715
0.44999999999999996,437.1141727393632,0.47916666666666663,45,5.29,21.162904552327802
0.44999999999999996,437.1141727393632,0.5,45,5.29,8.539033523598224
0.44999999999999996,497.2965588411596,0,45,5.29,497.2965546182881
0.44999999999999996,497.2965588411596,0.020833333333333332,45,5.29,497.2965480576797
0.44999999999999996,497.2965588411596,0.041666666666666664,45,5.29,497.29653130457984
0.44999999999999996,497.2965588411596,0.0625,45,5.29,497.2964885240458
0.44999999999999996,497.2965588411596,0.08333333333333333,45,5.29,497.2963792801586
0.44999999999999996,497.2965588411596,0.10416666666666666,45,5.29,497.29610031633746
0.44999999999999996,497.2965588411596,0.125,45,5.29,497.29538795868496
0.44999999999999996,497.2965588411596,0.14583333333333331,45,5.29,497.29356889895257
0.44999999999999996,497.2965588411596,0.16666666666666666,45,5.29,497.2889238275766
0.44999999999999996,497.2965588411596,0.1875,45,5.29,497.2770626159921
0.44999999999999996,497.2965588411596,0.20833333333333331,45,5.29,497.2467765182208
0.44999999999999996,497.2965588411596,0.22916666666666666,45,5.29,497.1694549937382
0.44999999999999996,497.2965588411596,0.25,45,5.29,496.9721166262633
0.44999999999999996,497.2965588411596,0.2708333333333333,45,5.29,496.4689055145727
0.44999999999999996,497.2965588411596,0.29166666666666663,45,5.29,495.1885226694013
0.44999999999999996,497.2965588411596,0.3125,45,5.29,491.9487189159297
0.44999999999999996,497.2965588411596,0.3333333333333333,45,5.29,483.86477635611027
0.44999999999999996,497.2965588411596,0.35416666666666663,45,5.29,464.37859866620715
0.44999999999999996,497.2965588411596,0.375,45,5.29,421.07597686576247
0.44999999999999996,497.2965588411596,0.3958333333333333,45,5.29,340.09344757958684
0.44999999999999996,497.2965588411596,0.41666666666666663,45,5.29,228.08017492497325
0.44999999999999996,497.2965588411596,0.4375,45,5.29,123.88585809227533
0.44999999999999996,497.2965588411596,0.4583333333333333,45,5.29,57.180868673015894
0.44999999999999996,497.2965588411596,0.47916666666666663,45,5.29,24.076637787793224
0.44999999999999996,497.2965588411596,0.5,45,5.29,9.714697559455951
0.44999999999999996,557.478944942956,0,45,5.29,557.4789402090363
0.44999999999999996,557.478944942956,0.020833333333333332,45,5.29,557.478932854469
0.44999999999999996,557.478944942956,0.041666666666666664,45,5.29,557.4789140739239
0.44999999999999996,557.478944942956,0.0625,45,5.29,557.4788661161277
0.44999999999999996,557.478944942956,0.08333333333333333,45,5.29,557.4787436516427
0.44999999999999996,557.478944942956,0.10416666666666666,45,5.29,557.4784309278688
0.44999999999999996,557.478944942956,0.125,45,5.29,557.4776323613283
0.44999999999999996,557.478944942956,0.14583333333333331,45,5.29,557.4755931606093
0.44999999999999996,557.478944942956,0.16666666666666666,45,5.29,557.4703859468375
0.44999999999999996,557.478944942956,0.1875,45,5.29,557.457089302004
0.44999999999999996,557.478944942956,0.20833333333333331,45,5.29,557.423138007687
0.44999999999999996,557.478944942956,0.22916666666666666,45,5.29,557.3364591012606
0.44999999999999996,557.478944942956,0.25,45,5.29,557.1152390205244
0.44999999999999996,557.478944942956,0.2708333333333333,45,5.29,556.5511297488204
0.44999999999999996,557.478944942956,0.29166666666666663,45,5.29,555.115796113469
0.44999999999999996,557.478944942956,0.3125,45,5.29,551.4839141987492
0.44999999999999996,557.478944942956,0.3333333333333333,45,5.29,542.4216601189516
0.44999999999999996,557.478944942956,0.35416666666666663,45,5.29,520.5772825812259
0.44999999999999996,557.478944942956,0.375,45,5.29,472.0342161042942
0.44999999999999996,557.478944942956,0.3958333333333333,45,5.29,381.251253337626
0.44999999999999996,557.478944942956,0.41666666666666663,45,5.29,255.68223431079804
0.44999999999999996,557.478944942956,0.4375,45,5.29,138.87841416713667
0.44999999999999996,557.478944942956,0.4583333333333333,45,5.29,64.10084641051463
0.44999999999999996,557.478944942956,0.47916666666666663,45,5.29,26.990371023258646
0.44999999999999996,557.478944942956,0.5,45,5.29,10.890361595313676
0.44999999999999996,617.6613310447524,0,45,5.29,617.6613257997845
0.44999999999999996,617.6613310447524,0.020833333333333332,45,5.29,617.6613176512583
0.44999999999999996,617.6613310447524,0.041666666666666664,45,5.29,617.661296843268
0.44999999999999996,617.6613310447524,0.0625,45,5.29,617.6612437082098
0.44999999999999996,617.6613310447524,0.08333333333333333,45,5.29,617.6611080231269
0.44999999999999996,617.6613310447524,0.10416666666666666,45,5.29,617.6607615394
0.44999999999999996,617.6613310447524,0.125,45,5.29,617.6598767639717
0.44999999999999996,617.6613310447524,0.14583333333333331,45,5.29,617.657617422266
0.44999999999999996,617.6613310447524,0.16666666666666666,45,5.29,617.6518480660983
0.44999999999999996,617.6613310447524,0.1875,45,5.29,617.6371159880157
0.44999999999999996,617.6613310447524,0.20833333333333331,45,5.29,617.5994994971533
0.44999999999999996,617.6613310447524,0.22916666666666666,45,5.29,617.5034632087832
0.44999999999999996,617.6613310447524,0.25,45,5.29,617.2583614147857
0.44999999999999996,617.6613310447524,0.2708333333333333,45,5.29,616.6333539830681
0.44999999999999996,617.6613310447524,0.29166666666666663,45,5.29,615.0430695575367
0.44999999999999996,617.6613310447524,0.3125,45,5.29,611.0191094815688
0.44999999999999996,617.6613310447524,0.3333333333333333,45,5.29,600.978543881793
0.44999999999999996,617.6613310447524,0.35416666666666663,45,5.29,576.7759664962446
0.44999999999999996,617.6613310447524,0.375,45,5.29,522.992455342826
0.44999999999999996,617.6613310447524,0.3958333333333333,45,5.29,422.4090590956652
0.44999999999999996,617.6613310447524,0.41666666666666663,45,5.29,283.28429369662285
0.44999999999999996,617.6613310447524,0.4375,45,5.29,153.870970241998
0.44999999999999996,617.6613310447524,0.4583333333333333,45,5.29,71.02082414801338
0.44999999999999996,617.6613310447524,0.47916666666666663,45,5.29,29.904104258724068
0.44999999999999996,617.6613310447524,0.5,45,5.29,12.066025631171403
0.44999999999999996,677.8437171465488,0,45,5.29,677.8437113905328
0.44999999999999996,677.8437171465488,0.020833333333333332,45,5.29,677.8437024480476
0.44999999999999996,677.8437171465488,0.041666666666666664,45,5.29,677.843679612612
0.44999999999999996,677.8437171465488,0.0625,45,5.29,677.8436213002917
0.44999999999999996,677.8437171465488,0.08333333333333333,45,5.29,677.8434723946111
0.44999999999999996,677.8437171465488,0.10416666666666666,45,5.29,677.8430921509314
0.44999999999999996,677.8437171465488,0.125,45,5.29,677.8421211666152
0.44999999999999996,677.8437171465488,0.14583333333333331,45,5.29,677.8396416839227
0.44999999999999996,677.8437171465488,0.16666666666666666,45,5.29,677.8333101853592
0.44999999999999996,677.8437171465488,0.1875,45,5.29,677.8171426740275
0.44999999999999996,677.8437171465488,0.20833333333333331,45,5.29,677.7758609866195
0.44999999999999996,677.8437171465488,0.22916666666666666,45,5.29,677.6704673163056
0.44999999999999996,677.8437171465488,0.25,45,5.29,677.4014838090468
0.44999999999999996,677.8437171465488,0.2708333333333333,45,5.29,676.7155782173157
0.44999999999999996,677.8437171465488,0.29166666666666663,45,5.29,674.9703430016043
0.44999999999999996,677.8437171465488,0.3125,45,5.29,670.5543047643882
0.44999999999999996,677.8437171465488,0.3333333333333333,45,5.29,659.5354276446344
0.44999999999999996,677.8437171465488,0.35416666666666663,45,5.29,632.9746504112633
0.44999999999999996,677.8437171465488,0.375,45,5.29,573.9506945813578
0.44999999999999996,677.8437171465488,0.3958333333333333,45,5.29,463.5668648537044
0.44999999999999996,677.8437171465488,0.41666666666666663,45,5.29,310.8863530824476
0.44999999999999996,677.8437171465488,0.4375,45,5.29,168.86352631685938
0.44999999999999996,677.8437171465488,0.4583333333333333,45,5.29,77.94080188551212
0.44999999999999996,677.8437171465488,0.47916666666666663,45,5.29,32.81783749418949
0.44999999999999996,677.8437171465488,0.5,45,5.29,13.24168966702913
0.44999999999999996,738.0261032483452,0,45,5.29,738.0260969812811
0.44999999999999996,738.0261032483452,0.020833333333333332,45,5.29,738.0260872448368
0.44999999999999996,738.0261032483452,0.041666666666666664,45,5.29,738.0260623819561
0.44999999999999996,738.0261032483452,0.0625,45,5.29,738.0259988923738
0.44999999999999996,738.0261032483452,0.08333333333333333,45,5.29,738.0258367660953
0.44999999999999996,738.0261032483452,0.10416666666666666,45,5.29,738.0254227624627
0.44999999999999996,738.0261032483452,0.125,45,5.29,738.0243655692586
0.44999999999999996,738.0261032483452,0.14583333333333331,45,5.29,738.0216659455793
0.44999999999999996,738.0261032483452,0.16666666666666666,45,5.29,738.0147723046201
0.44999999999999996,738.0261032483452,0.1875,45,5.29,737.9971693600393
0.44999999999999996,738.0261032483452,0.20833333333333331,45,5.29,737.9522224760857
0.44999999999999996,738.0261032483452,0.22916666666666666,45,5.29,737.8374714238281
0.44999999999999996,738.0261032483452,0.25,45,5.29,737.544606203308
0.44999999999999996,738.0261032483452,0.2708333333333333,45,5.29,736.7978024515634
0.44999999999999996,738.0261032483452,0.29166666666666663,45,5.29,734.897616445672
0.44999999999999996,738.0261032483452,0.3125,45,5.29,730.0895000472078
0.44999999999999996,738.0261032483452,0.3333333333333333,45,5.29,718.0923114074758
0.44999999999999996,738.0261032483452,0.35416666666666663,45,5.29,689.173334326282
0.44999999999999996,738.0261032483452,0.375,45,5.29,624.9089338198895
0.44999999999999996,738.0261032483452,0.3958333333333333,45,5.29,504.72467061174353
0.44999999999999996,738.0261032483452,0.41666666666666663,45,5.29,338.48841246827243
0.44999999999999996,738.0261032483452,0.4375,45,5.29,183.85608239172072
0.44999999999999996,738.0261032483452,0.4583333333333333,45,5.29,84.86077962301086
0.44999999999999996,738.0261032483452,0.47916666666666663,45,5.29,35.73157072965491
0.44999999999999996,738.0261032483452,0.5,45,5.29,14.417353702886857
0.44999999999999996,798.2084893501416,0,45,5.29,798.2084825720293
0.44999999999999996,798.2084893501416,0.020833333333333332,45,5.29,798.208472041626
0.44999999999999996,798.2084893501416,0.041666666666666664,45,5.29,798.2084451513002
0.44999999999999996,798.2084893501416,0.0625,45,5.29,798.2083764844557
0.44999999999999996,798.2084893501416,0.08333333333333333,45,5.29,798.2082011375794
0.44999999999999996,798.2084893501416,0.10416666666666666,45,5.29,798.2077533739939
0.44999999999999996,798.2084893501416,0.125,45,5.29,798.206609971902
0.44999999999999996,798.2084893501416,0.14583333333333331,45,5.29,798.203690207236
0.44999999999999996,798.2084893501416,0.16666666666666666,45,5.29,798.1962344238809
0.44999999999999996,798.2084893501416,0.1875,45,5.29,798.1771960460511
0.44999999999999996,798.2084893501416,0.20833333333333331,45,5.29,798.1285839655519
0.44999999999999996,798.2084893501416,0.22916666666666666,45,5.29,798.0044755313505
0.44999999999999996,798.2084893501416,0.25,45,5.29,797.6877285975692
0.44999999999999996,798.2084893501416,0.2708333333333333,45,5.29,796.8800266858111
0.44999999999999996,798.2084893501416,0.29166666666666663,45,5.29,794.8248898897398
0.44999999999999996,798.2084893501416,0.3125,45,5.29,789.6246953300273
0.44999999999999996,798.2084893501416,0.3333333333333333,45,5.29,776.6491951703172
0.44999999999999996,798.2084893501416,0.35416666666666663,45,5.29,745.3720182413007
0.44999999999999996,798.2084893501416,0.375,45,5.29,675.8671730584213
0.44999999999999996,798.2084893501416,0.3958333333333333,45,5.29,545.8824763697827
0.44999999999999996,798.2084893501416,0.41666666666666663,45,5.29,366.0904718540972
0.44999999999999996,798.2084893501416,0.4375,45,5.29,198.84863846658206
0.44999999999999996,798.2084893501416,0.4583333333333333,45,5.29,91.7807573605096
0.44999999999999996,798.2084893501416,0.47916666666666663,45,5.29,38.645303965120334
0.44999999999999996,798.2084893501416,0.5,45,5.29,15.593017738744583
0.44999999999999996,858.390875451938,0,45,5.29,858.3908681627776
0.44999999999999996,858.390875451938,0.020833333333333332,45,5.29,858.3908568384153
0.44999999999999996,858.390875451938,0.041666666666666664,45,5.29,858.3908279206443
0.44999999999999996,858.390875451938,0.0625,45,5.29,858.3907540765377
0.44999999999999996,858.390875451938,0.08333333333333333,45,5.29,858.3905655090637
0.44999999999999996,858.390875451938,0.10416666666666666,45,5.29,858.3900839855253
0.44999999999999996,858.390875451938,0.125,45,5.29,858.3888543745454
0.44999999999999996,858.390875451938,0.14583333333333331,45,5.29,858.3857144688927
0.44999999999999996,858.390875451938,0.16666666666666666,45,5.29,858.3776965431418
0.44999999999999996,858.390875451938,0.1875,45,5.29,858.357222732063
0.44999999999999996,858.390875451938,0.20833333333333331,45,5.29,858.3049454550181
0.44999999999999996,858.390875451938,0.22916666666666666,45,5.29,858.171479638873
0.44999999999999996,858.390875451938,0.25,45,5.29,857.8308509918304
